18903	4460
18009	1132
20217	15516
20156	2320
18236	8815
19943	10632
20208	10598
17983	4979
18128	7666
20176	128
20233	8451
17897	9123
18013	9567
18000	11535
18001	7500
20176	6560
18909	11357
18233	3807
19866	180
17961	7450
20167	11571
17851	4808
20180	11429
20200	4146
18629	8498
18159	11475
18020	2520
18203	573
20169	4338
17930	16588
18238	11004
19317	12154
18001	6465
18876	11379
18372	5111
18030	15116
20197	4659
18641	14407
18629	14638
18032	6440
19061	1692
18461	4165
17912	12140
20175	14236
17932	2408
19268	11808
20197	11573
20166	8776
20179	8798
20144	5110
18083	8421
17923	4228
19308	13248
19615	7329
18007	9218
18007	10554
20206	6580
18589	12805
19227	12994
18375	17472
17862	568
18281	6914
18827	11900
17821	11107
17845	13642
18471	7543
18363	16837
18477	9070
18006	11915
18041	14567
20234	15970
18232	14616
18558	11494
19059	15840
19663	11392
20196	1059
18536	14656
19572	4326
18781	14605
18318	12228
18506	14646
19142	170
18032	9701
20150	10784
20232	11554
20189	16645
20238	8679
19308	6547
18028	2377
20176	5198
18233	12711
18253	634
18031	9546
17929	1037
17916	8861
18026	16316
18370	10642
17885	6409
17781	17694
18033	4296
18016	1168
18746	5248
17853	17420
17830	13547
17851	591
19543	11167
18732	12753
18901	12768
20177	198
17906	4040
18671	11029
19085	12202
20158	6867
18865	11862
18641	10954
17937	7293
18110	15750
19600	14426
17893	14933
18055	4490
17897	198
20197	6369
20133	14399
18057	1158
19619	12425
20178	13347
18222	13272
18307	16127
20182	9384
19619	13291
19327	10331
17890	6550
19866	4309
18648	8484
18214	17709
19087	17674
20222	7283
18011	2308
18569	7228
20222	11547
19835	14040
18403	9207
18013	12727
20194	9094
18664	7169
17935	16375
18733	13374
18213	12710
17769	11863
19573	13786
18000	14392
18581	7601
18740	12852
18038	14769
17751	11203
18594	12173
18843	15068
19459	14651
17906	17735
18930	3842
18329	4469
19090	14772
20039	8489
18395	9136
17885	4327
20158	6840
18735	12412
19495	6907
20095	10860
20190	4770
19958	4154
20232	10773
18337	11453
18664	13700
18259	11661
17895	15
17893	17733
18222	9694
18666	5183
20153	8848
19227	12722
18833	11940
19555	14616
18652	11583
17792	7642
19347	10742
18034	11717
18541	12375
18007	7336
17914	17448
18760	7325
18130	7226
17889	14431
20209	4531
18007	6388
18529	5301
18023	6360
17866	4481
18795	11469
19329	6776
18671	9690
18100	7330
20185	8514
18488	10901
19501	5130
17887	230
18129	7940
19649	9139
20169	8478
17897	14910
18042	11977
18016	9241
20161	15004
20229	62
18903	13506
18024	6466
19374	7468
19038	1685
18020	1664
17906	8803
18023	5125
20194	9819
17887	4324
18408	9211
17799	12161
17834	11578
18569	7347
19666	11358
18437	6753
17825	5089
19622	5252
20177	14405
18115	584
18835	11924
18118	11517
20197	4656
18203	10498
17832	5104
20029	1060
18135	567
19025	6821
17926	7778
17894	6477
18242	14549
19492	5255
19865	15057
18265	11000
18213	9087
17899	4642
19309	16557
19465	11458
18539	4966
18737	16190
17908	14876
20130	4546
19361	7706
20215	11665
20172	4703
18741	11077
18233	8512
18200	17448
18569	11535
19368	12688
18751	4980
18585	8087
20231	215
18204	5362
19952	16644
19305	9224
19049	590
19969	4698
19427	11798
18995	8524
19935	40
17874	3954
17951	16318
18902	11326
20226	2058
18102	4653
18026	10112
18903	13534
18019	12397
17875	5253
17881	2637
20198	10753
17938	16376
17780	7058
17811	7345
20171	11407
18877	11498
19379	16257
17872	147
17888	4134
19176	4255
18779	13353
18585	12839
18283	11173
17895	9102
18210	11685
17932	12129
17985	10980
20208	14838
17884	17124
18041	4471
18221	12591
17929	9719
20201	5243
20200	10156
20189	568
20192	18
19352	12694
18275	11603
20174	1599
20189	3743
17775	16718
18569	14953
17900	6507
18641	10211
17842	5448
17911	15597
17881	9681
17939	11560
19404	17706
18900	6857
19210	13173
18128	7409
19025	4444
18678	12754
17813	13747
20195	10566
17830	11028
20223	9242
18054	10483
18222	10362
20171	3694
18005	16625
20067	17686
18127	7217
19283	12024
18201	3854
17872	9204
18804	17229
20166	9210
20208	5364
18187	15673
18281	11553
19063	1624
20174	14843
19377	6569
19007	15225
18547	12252
18585	7599
17772	10914
17933	16428
19515	5467
20165	441
18003	3697
18903	13516
18014	14150
18201	6862
18633	7591
17885	583
19690	14516
17781	13178
20201	16038
17790	12082
18001	9854
17979	7210
19493	5264
20203	1016
20183	15756
20210	6794
17902	4545
20211	15976
19151	233
20202	4758
17785	4782
18217	7243
17758	4459
18287	10875
20208	15969
19092	14634
20227	2185
20152	8852
18231	17692
19373	8796
17777	12714
17778	17702
20177	8997
19439	12227
18528	12491
17982	14788
18201	12565
18566	4977
18436	156
18236	184
17909	215
17999	4260
20178	6759
18276	11578
18767	4236
19476	13692
18909	6839
19211	14389
18279	11688
18960	65
18135	7422
19822	16154
17928	5263
18034	9887
18544	17686
17905	9186
18331	11017
17912	15456
18571	7568
18024	7905
20179	17436
19334	12690
19727	11317
19180	212
18034	10837
20230	126
17897	15693
17999	12726
18527	4856
17811	8265
17932	9387
20238	10489
19043	1674
18168	3732
17938	11526
18756	11670
18236	10726
17983	3992
19193	17636
18508	11202
18063	11201
18263	14617
18010	15297
20015	9124
18454	130
17906	6603
18237	4248
20185	10491
18998	12598
18023	8871
17943	16322
18870	11806
18938	10510
19343	17685
18285	4455
20006	11115
18878	13602
18583	5416
18213	9227
17854	4503
20186	142
20177	9848
18364	16830
20169	10826
18124	10984
19155	13545
20152	232
18351	7369
18252	634
17795	14975
20173	10809
17992	6891
20226	8614
17877	16641
17791	12171
18213	9639
18700	11822
19779	14053
19623	8616
18235	10593
19857	1085
18024	15835
18851	11441
17825	11944
19852	11021
18004	9536
19341	11266
17932	1627
17946	16377
17889	10124
18001	17468
19264	12153
20203	8805
18899	6841
19333	6399
17753	5444
17871	1132
19010	17614
18225	5378
18525	5065
18180	5083
19062	1984
18220	9104
17881	13297
19391	4791
20228	6386
18403	9188
18332	7207
19019	17676
17916	4024
18019	16040
20204	5251
18056	6856
20134	5196
18575	5219
19012	17540
17922	7328
18004	7646
18026	5287
20205	577
18217	10008
19260	12130
18565	11656
18520	5131
20165	1015
18271	14403
20199	14950
18244	7698
19419	14550
18486	560
19051	1145
17897	201
17890	6501
19074	10899
19291	11811
19020	8501
19712	14496
20174	6561
20203	14465
18328	13921
20226	6832
19178	8266
20175	9764
19486	12209
18001	13334
19856	4303
17892	4678
17874	6779
19319	12327
19510	5445
17889	16413
19654	14693
18549	11020
18231	12652
18222	13080
19478	12170
17787	9403
20164	226
20149	10060
17801	15
20198	16641
17931	13510
18734	11289
20224	5323
18345	6798
18013	9561
18769	16706
20150	15263
18666	5414
18018	4767
17885	2203
17784	10372
19861	4303
18527	12377
19307	1385
19819	9070
17999	9668
18249	5114
19392	14605
17924	4243
19136	114
20164	5158
17898	8255
17804	17708
20162	10514
19434	12408
17912	14173
18200	10014
17892	2353
17883	15510
17813	15203
17952	10998
19173	4463
17964	7335
19649	9241
18331	10673
18179	16838
17999	9554
20234	4326
19484	6860
19084	9568
19025	11374
18026	9867
18006	8439
18828	12591
20153	9074
19358	14335
19332	10635
20186	1004
17993	6608
19286	11816
18758	14510
17952	11567
20224	10391
19341	16209
17877	7423
18718	17440
18056	6816
18057	2327
19870	11281
18210	4919
19653	14403
18678	13550
19531	11371
19520	6899
18662	5426
18525	12229
17787	5137
20235	5310
18907	13477
20238	9249
18103	7325
18942	13014
19008	15276
17820	4605
18933	17672
18636	5191
17948	7721
18692	5440
20209	14940
20189	16697
18020	6906
18605	4465
20198	170
17928	9246
19003	7055
18544	11380
20201	9191
17817	17653
17878	17612
17797	12604
18185	14972
18754	4949
18011	2283
17895	9553
20237	8512
17996	7536
18010	15331
20129	11033
20197	13493
19122	16172
17906	11060
17843	26
18966	8511
19004	10268
18630	17698
17923	7
20151	10773
18966	8506
19518	6925
17911	8558
18668	14620
20225	6587
19391	10961
18521	13672
18232	4564
20169	9714
18529	12376
20165	6432
18026	9857
17805	7336
17775	15626
18304	7715
20219	4652
17894	9878
18810	12098
17892	5275
18200	9949
17830	11377
18236	100
18737	14319
18026	117
19078	13772
18576	5005
17902	2289
17836	17736
18354	7324
20170	12422
19456	9009
18900	6845
19159	8536
18372	11031
18849	557
19356	6385
18528	12107
19525	13652
20136	1969
18569	5248
19848	1709
19221	4461
19316	12309
18907	11484
20189	16650
18583	14961
18239	12588
18233	7466
18566	14517
17931	3788
17910	12136
18908	6827
20214	9612
18029	6378
20172	9655
17894	10759
18019	1012
17798	17700
17898	5325
17983	11695
18239	5127
18344	3772
18025	10574
19987	10971
18205	10635
18183	14642
18576	14435
18110	7223
17909	2003
20172	4299
17818	93
20204	5112
17814	4558
20177	10162
18385	2
18920	14613
18233	11657
20194	9292
18201	5117
19053	1687
18054	16637
17909	11886
18013	13849
20211	9074
18021	4293
20238	9102
18040	10993
18633	17694
19187	8822
19581	10800
19376	13272
19549	14651
19822	14525
19045	1706
18019	11406
17911	6814
17902	4299
18573	12672
19382	17496
19017	17580
19374	12582
17814	4519
18488	11533
19165	10510
18255	7632
18240	11212
17934	7415
17791	5202
20226	9237
19161	11516
18005	4273
19098	11801
19476	13694
19878	13844
18615	11152
18030	7198
20205	17230
18521	4822
20160	97
20134	11514
19079	9062
18768	12849
19287	11952
20174	10066
19319	8157
20210	9096
18858	16965
18003	7308
17929	10501
17906	2122
17891	7267
19514	5280
18670	7209
19042	1562
17792	6989
20214	9091
17892	4170
17897	4727
18738	13587
18778	14266
18855	15866
17928	9194
17775	6578
17826	10931
18843	8049
20180	11509
19384	6745
19541	14292
17907	17632
18029	9087
20041	10927
18096	7341
17772	2806
17988	5018
20189	8617
19699	11099
18259	14430
18025	1656
18201	12706
19355	15401
20198	10135
18235	10174
19574	11188
20233	4650
19835	14488
17784	10640
19973	7398
18016	9238
20138	11506
18776	3564
17811	5052
18660	11524
19611	11602
18026	8557
17898	17513
20001	11342
19867	4288
20209	16542
19941	4165
20235	9106
20190	2374
17851	290
19325	10732
17831	11935
18013	11701
19810	11959
17929	9368
19338	8793
17779	11999
20190	5241
19721	14523
17933	12420
18406	9102
17896	11890
19048	1785
18110	12476
18608	11174
19177	14430
18033	17440
19378	7455
17806	12788
18856	12077
17771	13393
19038	6377
19179	13043
17983	11499
18054	4253
18006	10550
18781	14241
19523	5256
17965	11534
17876	2088
19723	11618
19132	236
17991	8282
18020	6453
18529	5278
18472	6431
19333	10661
18203	6371
20185	8795
18567	15034
20237	7059
19563	14770
18640	8490
20183	445
19316	6440
20177	10057
18508	7804
19162	7648
18078	86
20228	6457
20164	10084
20215	11361
18155	10943
18664	5222
17919	4255
18486	11490
19060	1123
17825	11543
18629	11524
18049	560
18122	7910
19563	5322
18756	12669
18020	16618
20210	12425
17932	6831
20204	9083
18956	9116
19648	12725
18235	10610
18226	10627
17895	10538
18746	5258
20207	17474
19327	9076
20221	9081
20226	17715
18030	11644
18244	11384
19135	13394
18635	14609
17896	4727
18033	7246
18293	16312
18235	9307
18494	6759
18748	5269
18521	11798
18237	7328
19367	7467
18042	11278
17926	5288
18021	1135
18605	4467
19318	10650
18236	12155
18909	13787
19390	11181
19488	5248
18637	11405
19996	10889
17951	16385
18561	12212
20165	8544
17931	1157
17983	14604
18225	7412
19494	13660
17964	11610
17983	5246
18023	105
18849	17142
20212	5524
18589	14949
20159	3690
18103	7323
17877	13700
17993	10625
20209	10835
17895	8860
17832	6857
19324	6410
17935	16312
18658	4459
18516	12062
17930	8453
18489	11450
20169	3695
18370	12224
18332	11017
18954	15654
18618	112
19048	2478
20193	65
20078	10978
20174	16152
19276	12132
20172	4618
17952	7434
20219	8461
20217	10529
18037	14398
17780	10284
17897	10024
17980	4927
19309	4008
18850	586
17912	9848
18759	14428
18232	13928
18920	14570
18709	17708
19073	12159
19728	16179
18014	11648
18108	11613
18725	7635
18007	4338
20156	9396
17882	12167
17853	4769
19472	1120
20235	11502
19338	10664
17876	205
18421	15333
19142	16402
18034	4727
20233	8876
20226	6846
17791	12149
19473	1126
19387	10947
19271	11794
19651	5099
17950	7347
18009	131
20156	9191
17999	15994
20142	5192
20162	15401
17778	11314
18747	14642
19120	15678
18646	11587
19392	4251
18829	8536
18628	14545
18144	14411
17890	4069
19637	10941
17895	10496
18666	5169
19084	12127
18714	18
20231	2075
18544	11411
18549	7727
18099	6970
17946	11576
20212	8774
18301	7668
18015	8795
19382	7334
19500	10849
19376	8281
19487	12219
20184	17567
18200	12077
20219	3990
19614	11858
17912	9686
20154	7937
18235	12492
18226	5065
20198	4338
18244	7510
18552	12376
18056	4781
17878	9106
18750	14643
18545	5457
19762	1715
20237	1132
19079	10936
20218	2397
18538	5366
18069	10720
18515	4899
20134	3174
18451	13155
18510	14711
19695	14559
18466	14840
17983	11898
18009	11511
18013	17226
18933	17645
20235	11671
18445	9087
18049	5254
18566	4978
17987	6856
20234	16466
18770	16771
19082	12816
20218	4544
19581	14834
19552	12238
17910	558
18671	11619
19059	2090
17886	13214
18596	12765
18281	11862
18045	14511
17996	8291
17778	4460
20194	12024
18102	7385
19411	12222
19078	4341
18240	5320
17929	15881
18758	8107
20226	11829
20235	8878
18013	3864
18254	14642
18425	15934
18011	11685
19059	2104
18233	10766
18228	6868
20238	10386
20190	1594
18517	5124
18191	16364
19654	14651
19320	16230
18630	13657
20197	10622
18003	2572
18412	4269
19035	5058
18006	7273
17896	2255
18967	8509
20174	26
17908	2358
17914	12741
18936	10758
20182	11705
18251	4455
19315	12828
18662	14393
18210	10812
18416	9091
18777	15849
18777	17177
17933	15689
18799	8492
18046	14362
18372	10973
20220	16474
18785	17540
17823	5108
19769	1710
20213	561
18032	9984
17999	10116
18697	13052
20216	16669
19563	14422
18054	2597
19039	17133
20201	8864
19034	4470
19323	5164
20162	6412
18005	4329
18069	9416
18730	11301
18778	13337
17769	13432
18030	6420
19230	12719
17895	8894
19516	5059
17880	10040
18478	9127
17895	156
17886	17131
19114	3811
18910	12847
18215	16174
19508	13338
18828	11980
19280	11804
17816	17419
18006	17186
18036	13251
18755	4843
20169	16518
17899	16399
19399	11164
17884	2054
18750	8494
19359	16289
20158	10553
19178	15280
18109	7407
18535	591
17779	10858
20230	6391
18270	17620
19865	54
17872	10881
20163	8495
18285	14579
20158	5436
18182	14776
18878	14587
17974	7954
18947	13378
20177	6397
18031	9306
18790	12216
17933	14211
18201	5245
17976	7664
17903	9569
19703	14059
20221	10004
20226	11962
17916	2544
19933	16597
18011	10137
18730	17084
18633	5143
20194	6906
18051	4494
20095	10939
19939	6475
19058	5122
18357	11515
18790	11930
18498	12166
18174	14594
19052	2237
18934	17466
17999	15916
17999	5130
17809	4326
17779	7208
19074	7336
20187	1181
18245	11708
20166	16391
20230	8790
19859	4278
18510	11146
20172	10799
18004	9680
18626	14433
17884	8856
17871	65
17854	4474
20152	4726
18524	5260
20213	12257
20045	17701
17897	6792
18933	10509
19316	6490
19556	14827
18041	17121
18435	170
18561	12159
20233	10598
20144	14359
17850	13391
19542	16294
19309	6410
18034	11699
20187	15809
18777	14287
18532	10715
18737	16647
17822	4618
20232	4293
17782	4297
18240	11195
18173	14981
17931	4305
17790	5244
19312	10635
17999	8795
18370	652
19136	13509
19376	12706
17827	11429
20217	2337
18258	12372
18790	8506
18024	15275
19181	10100
18007	4683
19570	17159
18097	11020
17900	573
20224	71
18372	11440
20076	14365
18164	7339
19065	1016
17929	568
20156	179
18032	13844
17952	11555
19176	4618
19049	1731
18576	5344
20203	11878
20177	9979
19363	12829
19636	5073
18009	16482
19343	10653
20154	12225
19181	9732
19645	4169
20187	72
19177	142
19865	4338
19394	12812
19776	11319
18232	8784
20184	4284
17964	11609
19414	12368
19052	1762
18008	16190
17899	2034
18636	14554
17857	15737
18098	7349
19649	16187
17935	11598
18014	5356
19479	5270
19753	15605
18971	6829
20080	12381
20224	6812
20171	9073
18238	6970
19908	4722
20154	8528
17962	7957
19794	9072
18048	14160
20224	2001
18521	11198
17844	11797
18057	6544
20198	11886
18200	10557
19177	77
17813	4545
19989	17641
17872	2011
17758	4554
20002	12186
17898	4638
17809	6399
18906	4882
17931	10112
19010	17599
18203	6455
18020	17204
18013	16439
20209	4718
18216	4250
19156	16141
20151	11909
20229	17212
18021	8747
20162	13565
19329	6477
18216	8542
20213	1133
18821	12500
19310	12780
18226	6857
19502	5261
18664	6589
18026	2244
18666	8489
18529	5252
18905	6829
18750	5151
20107	17696
18734	12156
19479	5241
19254	12038
18738	13944
18002	12160
18146	14745
17877	17197
19508	14364
17898	4876
18266	14588
17888	1607
19326	6565
19358	12828
17916	566
19892	4745
18617	293
17782	3813
19149	79
18001	4314
19373	7431
18233	10549
18059	11791
18050	1138
18233	9285
18879	11541
17780	7168
18170	3702
18235	4456
20207	4452
17797	16311
20179	124
18049	9036
20225	3748
19575	4277
20218	12225
17860	4587
19659	10902
18001	7231
19119	15362
18232	10902
18162	6804
18004	233
18329	5501
17985	11895
20187	9201
18101	11252
19870	12634
20152	4329
18299	7599
17917	17524
18581	5011
18239	10331
18290	11506
20206	9792
17885	2299
17999	11391
19635	4164
18350	16160
18663	1379
19876	11379
17820	15240
17871	14902
19444	14956
20161	17452
18971	15976
18001	8231
18188	6568
19259	11928
19381	17583
17885	4281
19375	10710
17813	6990
18533	5253
18532	7624
17804	10642
20200	17627
17932	17600
19069	17645
18459	14627
19710	14536
18102	11182
18212	4905
19882	11593
18907	13513
19515	14635
18879	14409
18676	12323
20006	11332
17900	2292
18444	8086
17892	1677
18012	13744
17898	9079
18033	4267
19718	11180
17909	9984
17947	11487
18504	12215
20178	17552
18158	6614
17902	4730
17826	11790
19379	12827
17804	14635
18648	11595
18238	15976
18005	2210
19581	8247
17830	11432
