17843	4460
17801	1132
17773	15516
17788	2320
17769	8815
17775	8815
17785	10632
17792	10632
17766	10598
17780	4979
17779	7666
17844	128
17775	8451
17760	9123
17772	9567
17776	11535
17778	7500
17779	7500
17753	6560
17778	11357
17747	3807
17790	3807
17844	180
17797	7450
17776	11571
17802	4808
17776	11429
17750	4146
17790	8498
17776	11475
17747	2520
17790	2520
17794	573
17791	4338
17804	4338
17758	16588
17776	11004
17828	12154
17752	6465
17757	6465
17778	11379
17791	5111
17801	5111
17806	15116
17748	4659
17825	14407
17825	14638
17752	6440
17755	6440
17758	1692
17752	4165
17754	4165
17828	12140
17772	14236
17795	2408
17828	11808
17776	11573
17764	8776
17769	8798
17775	8798
17791	5110
17801	5110
17761	8421
17762	8421
17783	4228
17800	13248
17776	7329
17758	9218
17759	9218
17766	10554
17753	6580
17799	12805
17844	12994
17844	17472
17794	568
17828	6914
17775	11900
17790	11107
17782	13642
17779	7543
17802	16837
17760	9070
17775	11915
17825	14567
17829	15970
17825	14616
17776	11494
17747	15840
17790	15840
17778	11392
17760	1059
17825	14656
17791	4326
17804	4326
17825	14605
17788	12228
17825	14646
17844	170
17835	9701
17842	10784
17776	11554
17759	16645
17775	8679
17753	6547
17795	2377
17825	5198
17799	12711
17760	634
17772	9546
17760	1037
17775	8861
17747	16316
17770	16316
17790	16316
17785	10642
17792	10642
17752	6409
17755	6409
17779	17694
17791	4296
17804	4296
17760	1168
17826	5248
17776	17420
17844	13547
17794	591
17791	11167
17801	11167
17844	12753
17844	12768
17844	198
17752	4040
17783	4040
17776	11029
17788	12202
17795	6867
17828	11862
17825	10954
17793	7293
17806	15750
17825	14426
17827	14933
17843	4490
17750	6369
17825	14399
17760	1158
17784	12425
17844	13347
17800	13272
17753	16127
17838	9384
17844	13291
17780	10331
17781	10331
17792	10331
17753	6550
17791	4309
17804	4309
17790	8484
17779	17709
17844	17674
17793	7283
17788	2308
17793	7228
17776	11547
17836	14040
17758	9207
17759	9207
17844	12727
17760	9094
17782	7169
17747	16375
17770	16375
17777	16375
17794	16375
17844	13374
17799	12710
17828	11863
17764	13786
17825	14392
17779	7601
17844	12852
17827	14769
17791	11203
17801	11203
17788	12173
17827	15068
17825	14651
17778	17735
17779	17735
17752	3842
17786	3842
17843	4469
17827	14772
17790	8489
17760	9136
17791	4327
17804	4327
17795	6840
17784	12412
17828	6907
17776	10860
17802	4770
17752	4154
17754	4154
17766	10773
17776	11453
17824	13700
17787	11661
17778	15
17779	15
17778	17733
17779	17733
17839	9694
17825	5183
17763	8848
17844	12722
17828	11940
17776	11583
17778	7642
17779	7642
17792	10742
17787	11717
17784	12375
17776	7336
17844	17448
17776	7325
17793	7226
17825	14431
17843	4531
17752	6388
17755	6388
17788	5301
17750	6360
17843	4481
17776	11469
17752	6776
17760	6776
17839	9690
17776	7330
17795	8514
17776	10901
17828	5130
17844	230
17778	7940
17760	9139
17775	8478
17837	14910
17828	11977
17759	9241
17827	15004
17844	62
17844	13506
17752	6466
17757	6466
17797	7468
17759	1685
17759	1664
