3097	14
3790	13
634	12
999	3
2571	3
3833	2
1368	16
2263	3
2407	3
2203	18
876	12
924	12
2430	18
1425	1
3329	3
1551	1
1769	14
1708	14
2182	1
1073	2
2373	18
2066	1
3925	14
1303	18
1037	1
182	1
2690	16
818	2
1590	3
1572	1
3083	2
2953	13
679	2
233	1
2344	16
1829	12
1663	2
1883	3
974	14
2546	18
1779	3
3218	13
2144	2
2257	13
2724	12
3497	2
1411	13
1544	2
3623	18
549	1
1722	2
3018	16
3711	16
1049	13
1373	18
1849	14
2347	12
1608	1
1202	16
2386	1
1905	16
2658	2
569	1
1688	13
140	12
2523	13
3012	2
2742	12
1678	2
2263	14
1299	1
139	3
3185	16
522	16
768	12
225	2
116	16
1833	18
1204	13
3203	1
653	2
1100	18
3273	2
3032	2
1937	14
72	1
3905	16
695	2
1559	13
2568	2
1210	12
2956	12
2665	16
35	14
1079	2
3428	3
2674	16
1436	18
1284	16
2371	12
1106	1
1765	18
144	12
2365	12
2146	14
2111	12
2184	1
1167	12
2060	2
3426	14
761	18
3913	16
77	1
250	16
1663	14
1963	3
1952	18
2197	13
3428	13
1019	1
420	1
2939	1
1264	1
1667	1
176	14
207	2
2712	1
2462	16
3251	13
2074	1
1651	12
2671	13
2011	3
3178	3
3244	16
101	12
1230	3
730	12
3382	13
3512	3
796	2
699	3
3447	18
980	18
3522	14
2183	12
3402	14
2141	3
2995	2
166	13
2691	2
2540	18
1399	1
2113	3
548	3
1582	2
301	1
3092	12
1436	12
2679	1
1196	18
2586	18
3389	16
1674	13
1627	16
3410	13
3684	3
1382	3
1577	13
1039	18
2008	1
604	14
2103	14
2011	18
1677	1
2163	1
1870	18
3139	16
220	18
1577	1
3768	3
844	3
2644	1
2976	18
432	12
3201	12
2320	16
2211	16
3005	1
2087	16
2767	14
543	3
931	12
537	16
290	18
110	2
1708	13
20	12
901	13
3039	3
1093	2
3363	18
1983	14
333	16
3482	12
1404	1
1666	2
216	13
1744	18
3224	1
3855	16
2501	3
3062	16
1253	1
1107	2
340	2
3435	13
547	1
180	3
1076	18
1981	13
1280	1
2951	13
2815	16
997	12
1450	18
131	3
3829	13
2863	13
709	12
145	1
1000	2
1386	1
2504	2
949	3
3046	16
273	18
1219	3
3737	16
454	3
2344	3
3058	2
3538	2
2942	1
2903	16
1360	14
574	18
2061	3
265	12
1084	14
1953	1
278	2
3699	1
69	14
2446	14
3274	16
1446	1
1638	16
734	12
3269	16
2520	12
3667	18
1166	18
796	1
349	16
1151	16
704	16
3518	12
416	13
2829	13
3162	13
796	13
3667	1
3589	3
3863	16
3530	16
1897	2
3278	14
402	14
1410	13
950	18
2344	13
1589	18
990	2
866	2
3541	14
3405	1
3732	12
2603	1
569	12
3269	14
2177	16
57	2
3455	2
1746	3
443	14
1994	1
76	14
2810	18
2221	13
1093	1
3423	14
133	16
1910	16
1550	12
1453	1
511	1
300	16
3893	3
2178	14
657	1
2829	2
68	16
2754	14
2256	18
285	1
1934	1
3782	18
3102	18
3107	1
618	14
2084	16
899	2
564	12
296	2
269	2
3646	18
3539	3
1810	3
1405	1
