14	3097
13	3790
12	634
3	999
3	2571
2	3833
16	1368
3	2263
3	2407
18	2203
12	876
12	924
18	2430
1	1425
3	3329
1	1551
14	1769
14	1708
1	2182
2	1073
18	2373
1	2066
14	3925
18	1303
1	1037
1	182
16	2690
2	818
3	1590
1	1572
2	3083
13	2953
2	679
1	233
16	2344
12	1829
2	1663
3	1883
14	974
18	2546
3	1779
13	3218
2	2144
13	2257
12	2724
2	3497
13	1411
2	1544
18	3623
1	549
2	1722
16	3018
16	3711
13	1049
18	1373
14	1849
12	2347
1	1608
16	1202
1	2386
16	1905
2	2658
1	569
13	1688
12	140
13	2523
2	3012
12	2742
2	1678
14	2263
1	1299
3	139
16	3185
16	522
12	768
2	225
16	116
18	1833
13	1204
1	3203
2	653
18	1100
2	3273
2	3032
14	1937
1	72
16	3905
2	695
13	1559
2	2568
12	1210
12	2956
16	2665
14	35
2	1079
3	3428
16	2674
18	1436
16	1284
12	2371
1	1106
18	1765
12	144
12	2365
14	2146
12	2111
1	2184
12	1167
2	2060
14	3426
18	761
16	3913
1	77
16	250
14	1663
3	1963
18	1952
13	2197
13	3428
1	1019
1	420
1	2939
1	1264
1	1667
14	176
2	207
1	2712
16	2462
13	3251
1	2074
12	1651
13	2671
3	2011
3	3178
16	3244
12	101
3	1230
12	730
13	3382
3	3512
2	796
3	699
18	3447
18	980
14	3522
12	2183
14	3402
3	2141
2	2995
13	166
2	2691
18	2540
1	1399
3	2113
3	548
2	1582
1	301
12	3092
12	1436
1	2679
18	1196
18	2586
16	3389
13	1674
16	1627
13	3410
3	3684
3	1382
13	1577
18	1039
1	2008
14	604
14	2103
18	2011
1	1677
1	2163
18	1870
16	3139
18	220
1	1577
3	3768
3	844
1	2644
18	2976
12	432
12	3201
16	2320
16	2211
1	3005
16	2087
14	2767
3	543
12	931
16	537
18	290
2	110
13	1708
12	20
13	901
3	3039
2	1093
18	3363
14	1983
16	333
12	3482
1	1404
2	1666
13	216
18	1744
1	3224
16	3855
3	2501
16	3062
1	1253
2	1107
2	340
13	3435
1	547
3	180
18	1076
13	1981
